seed_id,candidate_label,variant,candidate_id,candidate_source,category,summary,headline,clickbait_penalty,local_final_score,llm_overall,persona,persona_description,trust,engagement,clarity,audience_fit,overall,rationale,persona_ranking,persona_best_candidate,is_persona_best,consensus_ranking,consensus_best_candidate,is_consensus_best,judge_model,judge_error
16,c4,generic_sft,generic_sft,generic_sft_generator,travel,": CELEBS AND KID PARTIESTampa Theatre is shaking up its annual Halloween film festival Nightmare on Franklin Street with two live shows. Catch the popular horror-comedy podcast The Last Podcast on the Left at 8 p.m. Friday. $34.50-$44.50. And Barry Bostwick, the star of The Rocky Horror Picture Show, will give a talk before a screening of the cult classic at 7 p.m. and midnight ...",CELEBS AND KID PARTIESTampa Theatre is shaking up Halloween film festival Nightmare on Franklin Street,0.9999502,4.473566,3.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",4,2,3,2,2,Less focused and compelling.,"[""c2"", ""c3"", ""c1"", ""c4""]",c2,False,"[""c2"", ""c3"", ""c1"", ""c4""]",c2,False,gpt-4o-mini,
17,c1,original,original,human_editor,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,"Homeless Become More Visible in Austin, Sparking Political Clash",0.00011034349,4.8681564,3.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,4,5,5,5,The headline is factual and avoids exaggeration.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,True,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,True,gpt-4o-mini,
17,c2,zero_shot,zero_shot,api_zero_shot_generator,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,"Texas Officials, Including Gov. Abbott, Criticize Austin's Homelessness Policies",0.00015072916,6.586177,5.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,4,5,5,5,"Accurate and straightforward, maintains trust.","[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
17,c3,agentic_selected,agentic_selected,agentic_selector_v3,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,Gov. Greg Abbott and State Officials Address Growing Homeless Encampments in Austin,0.00011856933,6.5859966,5.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",4,3,4,4,4,Factual but slightly less engaging.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
17,c4,generic_sft,generic_sft,generic_sft_generator,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,Texas Gov. Greg Abbott targets left-leaning homelessness policies,7.44814e-05,4.959851,5.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",4,3,4,4,4,Contains some bias but generally factual.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
17,c1,original,original,human_editor,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,"Homeless Become More Visible in Austin, Sparking Political Clash",0.00011034349,4.8681564,3.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,4,5,4,5,5,Engaging and relevant to potential readers' interests.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,True,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,True,gpt-4o-mini,
17,c2,zero_shot,zero_shot,api_zero_shot_generator,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,"Texas Officials, Including Gov. Abbott, Criticize Austin's Homelessness Policies",0.00015072916,6.586177,5.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,5,4,5,4,4,Clear but less engaging than c1.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
17,c3,agentic_selected,agentic_selected,agentic_selector_v3,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,Gov. Greg Abbott and State Officials Address Growing Homeless Encampments in Austin,0.00011856933,6.5859966,5.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,4,4,4,4,4,Solid but not standout.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
17,c4,generic_sft,generic_sft,generic_sft_generator,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,Texas Gov. Greg Abbott targets left-leaning homelessness policies,7.44814e-05,4.959851,5.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,3,4,3,3,3,Feels narrower and less attractive.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
17,c1,original,original,human_editor,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,"Homeless Become More Visible in Austin, Sparking Political Clash",0.00011034349,4.8681564,3.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",5,5,5,5,5,Concise and to the point.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,True,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,True,gpt-4o-mini,
17,c2,zero_shot,zero_shot,api_zero_shot_generator,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,"Texas Officials, Including Gov. Abbott, Criticize Austin's Homelessness Policies",0.00015072916,6.586177,5.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",5,4,5,4,4,Clear but slightly longer.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
17,c3,agentic_selected,agentic_selected,agentic_selector_v3,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,Gov. Greg Abbott and State Officials Address Growing Homeless Encampments in Austin,0.00011856933,6.5859966,5.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",4,3,3,4,3,Less clear for quick reading.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
17,c4,generic_sft,generic_sft,generic_sft_generator,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,Texas Gov. Greg Abbott targets left-leaning homelessness policies,7.44814e-05,4.959851,5.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",3,3,4,3,3,Time-consuming to understand.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
17,c1,original,original,human_editor,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,"Homeless Become More Visible in Austin, Sparking Political Clash",0.00011034349,4.8681564,3.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",5,4,5,4,5,Well-balanced and informative.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,True,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,True,gpt-4o-mini,
17,c2,zero_shot,zero_shot,api_zero_shot_generator,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,"Texas Officials, Including Gov. Abbott, Criticize Austin's Homelessness Policies",0.00015072916,6.586177,5.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",5,3,4,4,4,Good detail but slightly dull.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
17,c3,agentic_selected,agentic_selected,agentic_selector_v3,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,Gov. Greg Abbott and State Officials Address Growing Homeless Encampments in Austin,0.00011856933,6.5859966,5.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",4,3,4,3,3,Detailed yet less engaging.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
17,c4,generic_sft,generic_sft,generic_sft_generator,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,Texas Gov. Greg Abbott targets left-leaning homelessness policies,7.44814e-05,4.959851,5.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",4,3,4,3,3,Relevant but biased in tone.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
18,c1,original,original,human_editor,news,"President Donald Trump was at Walter Reed National Medical Center on Saturday for what the White House said were medical tests as part of his annual physical. The appointment wasn't on his weekend public schedule that was released Friday night, and his last physical was in February. Press secretary Stephanie Grisham said the 73-year-old Trump was ``anticipating a very busy 2020'' and wanted to take advantage of ``a free...",White House: Trump having tests as part of medical checkup,8.9775596e-05,5.7870607,4.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,3,5,5,4,"Trustworthy wording, factual and non-deceptive.","[""c1"", ""c2"", ""c3"", ""c4""]",c1,True,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
18,c2,zero_shot,zero_shot,api_zero_shot_generator,news,"President Donald Trump was at Walter Reed National Medical Center on Saturday for what the White House said were medical tests as part of his annual physical. The appointment wasn't on his weekend public schedule that was released Friday night, and his last physical was in February. Press secretary Stephanie Grisham said the 73-year-old Trump was ``anticipating a very busy 2020'' and wanted to take advantage of ``a free...",Trump Undergoes Medical Tests at Walter Reed as Part of Annual Physical,0.00020652267,6.409044,5.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,4,4,4,4,Accurate but slightly more formal.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,True,gpt-4o-mini,
18,c3,agentic_selected,agentic_selected,agentic_selector_v3,news,"President Donald Trump was at Walter Reed National Medical Center on Saturday for what the White House said were medical tests as part of his annual physical. The appointment wasn't on his weekend public schedule that was released Friday night, and his last physical was in February. Press secretary Stephanie Grisham said the 73-year-old Trump was ``anticipating a very busy 2020'' and wanted to take advantage of ``a free...",Trump Undergoes Medical Tests at Walter Reed for Annual Physical,0.00014453469,6.387979,4.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,3,4,4,4,"Factually accurate, but less engaging.","[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
18,c4,generic_sft,generic_sft,generic_sft_generator,news,"President Donald Trump was at Walter Reed National Medical Center on Saturday for what the White House said were medical tests as part of his annual physical. The appointment wasn't on his weekend public schedule that was released Friday night, and his last physical was in February. Press secretary Stephanie Grisham said the 73-year-old Trump was ``anticipating a very busy 2020'' and wanted to take advantage of ``a free...",Donald Trump at Walter Reed National Medical Center for medical tests,0.00010129729,4.7546964,4.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,2,4,3,3,Informative but lacks engagement.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
18,c1,original,original,human_editor,news,"President Donald Trump was at Walter Reed National Medical Center on Saturday for what the White House said were medical tests as part of his annual physical. The appointment wasn't on his weekend public schedule that was released Friday night, and his last physical was in February. Press secretary Stephanie Grisham said the 73-year-old Trump was ``anticipating a very busy 2020'' and wanted to take advantage of ``a free...",White House: Trump having tests as part of medical checkup,8.9775596e-05,5.7870607,4.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,4,3,4,4,4,"Straightforward and trustworthy, but less engaging.","[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
18,c2,zero_shot,zero_shot,api_zero_shot_generator,news,"President Donald Trump was at Walter Reed National Medical Center on Saturday for what the White House said were medical tests as part of his annual physical. The appointment wasn't on his weekend public schedule that was released Friday night, and his last physical was in February. Press secretary Stephanie Grisham said the 73-year-old Trump was ``anticipating a very busy 2020'' and wanted to take advantage of ``a free...",Trump Undergoes Medical Tests at Walter Reed as Part of Annual Physical,0.00020652267,6.409044,5.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,4,5,4,5,5,Engaging and suitable for growth metrics.,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,True,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,True,gpt-4o-mini,
